d,uh,u
0.9655,0.101714,0.101715
0.966,0.100266,0.100266
0.9665,0.0988163,0.0988166
0.967,0.0973665,0.0973665
0.9675,0.0959153,0.0959156
0.968,0.094464,0.094464
0.9685,0.0930113,0.0930116
0.969,0.0915585,0.0915585
0.9695,0.0901043,0.0901046
0.97,0.08865,0.08865
0.9705,0.0871943,0.0871946
0.971,0.0857385,0.0857385
0.9715,0.0842813,0.0842816
0.972,0.082824,0.082824
0.9725,0.0813653,0.0813656
0.973,0.0799065,0.0799065
0.9735,0.0784463,0.0784466
0.974,0.076986,0.076986
0.9745,0.0755243,0.0755246
0.975,0.0740625,0.0740625
0.9755,0.0725993,0.0725996
0.976,0.071136,0.071136
0.9765,0.0696713,0.0696716
0.977,0.0682065,0.0682065
0.9775,0.0667403,0.0667406
0.978,0.065274,0.065274
0.9785,0.0638063,0.0638066
0.979,0.0623385,0.0623385
0.9795,0.0608693,0.0608696
0.98,0.0594,0.0594
0.9805,0.0579293,0.0579296
0.981,0.0564585,0.0564585
0.9815,0.0549863,0.0549866
0.982,0.053514,0.053514
0.9825,0.0520403,0.0520406
0.983,0.0505665,0.0505665
0.9835,0.0490913,0.0490916
0.984,0.047616,0.047616
0.9845,0.0461393,0.0461396
0.985,0.0446625,0.0446625
0.9855,0.0431843,0.0431846
0.986,0.041706,0.041706
0.9865,0.0402263,0.0402266
0.987,0.0387465,0.0387465
0.9875,0.0372653,0.0372656
0.988,0.035784,0.035784
0.9885,0.0343013,0.0343016
0.989,0.0328185,0.0328185
0.9895,0.0313343,0.0313346
0.99,0.02985,0.02985
0.9905,0.0283643,0.0283646
0.991,0.0268785,0.0268785
0.9915,0.0253913,0.0253916
0.992,0.023904,0.023904
0.9925,0.0224153,0.0224156
0.993,0.0209265,0.0209265
0.9935,0.0194363,0.0194366
0.994,0.017946,0.017946
0.9945,0.0164543,0.0164546
0.995,0.0149625,0.0149625
0.9955,0.0134693,0.0134696
0.996,0.011976,0.011976
0.9965,0.0104813,0.0104816
0.997,0.0089865,0.0089865
0.9975,0.00749025,0.00749062
0.998,0.005994,0.005994
0.9985,0.00449625,0.00449662
0.999,0.0029985,0.0029985
0.9995,0.00149925,0.00149962
1,0,0
